OP;MARCA;ARTICULO;DESCRIPCION;RUBRO;STOCK_TXT;PVC;IVA;II;MKUP;PVL;OFF_PVC;OFF_PVL;IMAGEN_URL_1;IMAGEN_URL_2;IMAGEN_URL_3;IMAGEN_URL_4;IMAGEN_URL_5;NUEVO_INGRESO;CONDICION
5574;SAMSON;C03;Microfono | de estudio | Condenser | Multipatron | HPF | Atenuador |40Hz a 18kHz | Conector XLR | Estuche y pipeta incluidas;Microfonos;>10;201581.8;0.21;0;0.4;341479.569;0;0;https://todomusica.com.ar/20856-large_default/img.jpg, https://todomusica.com.ar/2846-large_default/img.jpg, https://todomusica.com.ar/2847-large_default/img.jpg;https://todomusica.com.ar/20856-large_default/img.jpg;https://todomusica.com.ar/2846-large_default/img.jpg;https://todomusica.com.ar/2847-large_default/img.jpg;;SI;INGRESANDO
5574;SAMSON;C05CL;Microfono | de mano | Card/Cond |  Vocal | Carry Pouch | Mic cable & Mic Clip included;Microfonos;>10;103242.76;0.21;0;0.4;174893.231;0;0;https://todomusica.com.ar/22195-large_default/img.jpg, https://todomusica.com.ar/22196-large_default/img.jpg;https://todomusica.com.ar/22195-large_default/img.jpg;https://todomusica.com.ar/22196-large_default/img.jpg;;;SI;
5574;SAMSON;C288ALLE-H;Sistema inalambrico | Concert 288 | UHF Diversity | Mic Mano +Vincha+Solapero | 2 Mics simultaneos | Canal H;Microfonos;>10;668795.85;0.21;0;0.4;1132940.17;0.15;0.1;https://todomusica.com.ar/6644-large_default/img.jpg;https://todomusica.com.ar/6644-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C288HQ6E-B;Sistema inalámbrico | Concert 288 | UHF Diversity | 2 Mic Mano Q6 | 2 Mics simultáneos | Canal B;Microfonos;>10;654046.89;0.21;0;0.4;1107955.437;0.15;0.1;https://todomusica.com.ar/16313-large_default/img.jpg;https://todomusica.com.ar/16313-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C288HQ6E-H;Sistema inalambrico | Concert 288 | UHF Diversity | 2 Mic Mano Q6 | 2 Mics simultaneos | Canal H;Microfonos;>10;654046.89;0.21;0;0.4;1107955.437;0.15;0.1;https://todomusica.com.ar/6646-large_default/img.jpg;https://todomusica.com.ar/6646-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C288HQ6E-J;Sistema inalambrico | Concert 288 | UHF Diversity | 2 Mic Mano Q6 | 2 Mics simultaneos | Canal J;Microfonos;<10;654046.89;0.21;0;0.4;1107955.437;0.15;0.1;https://todomusica.com.ar/6648-large_default/img.jpg;https://todomusica.com.ar/6648-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C288PRESE-H;Sistema inalambrico | Concert 288 | UHF Diversity | 2 Mic Vincha + 2 Solapero LM10| 2 Mics simultaneos | Canal H;Microfonos;>10;693314.61;0.21;0;0.4;1174474.945;0.15;0.1;https://todomusica.com.ar/6650-large_default/img.jpg;https://todomusica.com.ar/6650-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C288PRESE-I;Sistema inalambrico | Concert 288 | UHF Diversity | 2 Mic Vincha + 2 Solapero LM10| 2 Mics simultaneos | Canal I;Microfonos;<10;693314.61;0.21;0;0.4;1174474.945;0.15;0.1;https://todomusica.com.ar/6649-large_default/img.jpg;https://todomusica.com.ar/6649-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C88VBLM10E-K;Sistema inalambrico | Concert 88 | UHF Diversity | De Camara | Corbatero LM10 | Canal K;Microfonos;<10;560783.83;0.21;0;0.4;949967.806;0.15;0.1;https://todomusica.com.ar/14515-large_default/img.jpg;https://todomusica.com.ar/14515-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C88XBCSE-G;Sistema inalámbrico | Concert 88x | UHF Diversity | Earset  Se10 | Canal G;Microfonos;<10;501578.04;0.21;0;0.4;849673.205;0.15;0.1;https://todomusica.com.ar/24053-large_default/img.jpg;https://todomusica.com.ar/24053-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C88XBCSE-K;Sistema inalámbrico | Concert 88x | UHF Diversity | Earset  Se10 | Canal K;Microfonos;>10;501578.04;0.21;0;0.4;849673.205;0.15;0.1;https://todomusica.com.ar/29961-large_default/img.jpg;https://todomusica.com.ar/29961-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C88XBGTE-G;Sistema inalambrico | Concert 88x | UHF Diversity | Instrumento | Canal G;Microfonos;>10;358954.39;0.21;0;0.4;608068.742;0.15;0.1;https://todomusica.com.ar/24054-large_default/img.jpg;https://todomusica.com.ar/24054-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C88XBLM5E-K;Sistema inalambrico | Concert 88x | UHF Diversity | Corbatero LM5 | Canal K;Microfonos;>10;363895.87;0.21;0;0.4;616439.606;0.15;0.1;https://todomusica.com.ar/26963-large_default/img.jpg;https://todomusica.com.ar/26963-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C88XHCL6E-B;Sistema inalambrico | Concert 88x | UHF Diversity | De Mano Q6 | Canal B;Microfonos;<10;368837.34;0.21;0;0.4;624810.459;0.15;0.1;https://todomusica.com.ar/29966-large_default/img.jpg, https://todomusica.com.ar/29967-large_default/img.jpg;https://todomusica.com.ar/29966-large_default/img.jpg;https://todomusica.com.ar/29967-large_default/img.jpg;;;SI;OFERTA
5574;SAMSON;C88XHCL6E-K;"Sistema inalambrico | Concert 88x | UHF Diversity |Mano Q6 |
";Microfonos;>10;368837.34;0.21;0;0.4;624810.459;0.15;0.1;https://todomusica.com.ar/27371-large_default/img.jpg, https://todomusica.com.ar/27372-large_default/img.jpg, https://todomusica.com.ar/27381-large_default/img.jpg;https://todomusica.com.ar/27371-large_default/img.jpg;https://todomusica.com.ar/27372-large_default/img.jpg;https://todomusica.com.ar/27381-large_default/img.jpg;;SI;OFERTA
5574;SAMSON;C88XHQ7E-D;Sistema inalambrico | Concert 88x | UHF Diversity | De Mano Q7 | Canal D;Microfonos;>10;436864.25;0.21;0;0.4;740048.04;0.15;0.1;https://todomusica.com.ar/30488-large_default/img.jpg;https://todomusica.com.ar/30488-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C88XHQ7E-K;Sistema inalambrico | Concert 88x | UHF Diversity | De Mano Q7 | Canal K;Microfonos;>10;436864.25;0.21;0;0.4;740048.04;0.15;0.1;https://todomusica.com.ar/30489-large_default/img.jpg;https://todomusica.com.ar/30489-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C88XVBH108E-K;Sistema inalambrico | Concert 88x | UHF Diversity | De Camara | Mano Q8 + Corbatero LM10 |Un Mic por vez | Canal K;Microfonos;>10;899913.33;0.21;0;0.4;1524453.179;0.15;0.1;https://todomusica.com.ar/26111-large_default/img.jpg;https://todomusica.com.ar/26111-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;C88XVHQ8E-K;"Sistema inalambrico | Concert 88x | UHF Diversity | De Mano Q8 | Canal K
";Microfonos;>10;737636.97;0.21;0;0.4;1249557.03;0.15;0.1;https://todomusica.com.ar/29962-large_default/img.jpg, https://todomusica.com.ar/29963-large_default/img.jpg, https://todomusica.com.ar/29964-large_default/img.jpg, https://todomusica.com.ar/29965-large_default/img.jpg;https://todomusica.com.ar/29962-large_default/img.jpg;https://todomusica.com.ar/29963-large_default/img.jpg;https://todomusica.com.ar/29964-large_default/img.jpg;https://todomusica.com.ar/29965-large_default/img.jpg;SI;OFERTA
5574;SAMSON;DEU1;Sistema de Microfono USB | Para noteboock MAC-PC | DOUBLE EAR HEADSET DE5 | Omni | Color Piel | Salida p/Auriculares;Microfonos;>10;119990.96;0.21;0;0.4;203264.681;0.25;0.25;https://todomusica.com.ar/26412-large_default/img.jpg, https://todomusica.com.ar/26413-large_default/img.jpg;https://todomusica.com.ar/26412-large_default/img.jpg;https://todomusica.com.ar/26413-large_default/img.jpg;;;SI;OFERTA
5574;SAMSON;DK703;Set 3 Microfono | Para bateria | 3 Q72 Tom + Soportes | Estuche;Microfonos;>10;345992.01;0.21;0;0.4;586110.46;0.3;0.3;https://todomusica.com.ar/13205-large_default/img.jpg, https://todomusica.com.ar/13206-large_default/img.jpg;https://todomusica.com.ar/13205-large_default/img.jpg;https://todomusica.com.ar/13206-large_default/img.jpg;;;SI;OFERTA
5574;SAMSON;DK705;Set 5 Microfono | Para bateria | 4 Q72 Tom - 1 Q71 Bombo + Soportes | Estuche;Microfonos;>10;432699.23;0.21;0;0.4;732992.493;0;0;https://todomusica.com.ar/18650-large_default/img.jpg, https://todomusica.com.ar/18651-large_default/img.jpg, https://todomusica.com.ar/18652-large_default/img.jpg, https://todomusica.com.ar/18653-large_default/img.jpg, https://todomusica.com.ar/18654-large_default/img.jpg, https://todomusica.com.ar/18655-large_default/img.jpg, https://todomusica.com.ar/20893-large_default/img.jpg;https://todomusica.com.ar/18650-large_default/img.jpg;https://todomusica.com.ar/18651-large_default/img.jpg;https://todomusica.com.ar/18652-large_default/img.jpg;https://todomusica.com.ar/18653-large_default/img.jpg;SI;INGRESANDO
5574;SAMSON;DK707;Set 7 Microfono | Para bateria | 4 Q72 Tom - 1 Q71 Bombo + 2x OH OverHead + Soportes | Estuche;Microfonos;>10;649143.14;0.21;0;0.4;1099648.484;0;0;https://todomusica.com.ar/13209-large_default/img.jpg, https://todomusica.com.ar/13210-large_default/img.jpg;https://todomusica.com.ar/13209-large_default/img.jpg;https://todomusica.com.ar/13210-large_default/img.jpg;;;SI;INGRESANDO
5574;SAMSON;GMMSLAV;"Sistema inalámbrico digital p/vídeo movil -Celular/Tablets  | Go Mic Mobile | Recepr 2 Ch c/bateria recargable (hasta 13hs uso) + trans Lavalier LM8 |c/ cables p/iOS/Android y acc p/montaje
";Microfonos;>10;549597.07;0.21;0;0.4;931017.439;0;0;https://todomusica.com.ar/20901-large_default/img.jpg, https://todomusica.com.ar/20902-large_default/img.jpg;https://todomusica.com.ar/20901-large_default/img.jpg;https://todomusica.com.ar/20902-large_default/img.jpg;;;SI;
5574;SAMSON;GMM2;Go Mic | Transmisor inalambrico (2)  de solapa | p/Celular | p/Creadores de contenido /Camarografos / noteros | 25 horas de carga con estuche;Microfonos;>10;423589.37;0.21;0;0.4;717560.395;0.3;0.3;https://todomusica.com.ar/31455-large_default/img.jpg, https://todomusica.com.ar/31456-large_default/img.jpg, https://todomusica.com.ar/31457-large_default/img.jpg;https://todomusica.com.ar/31455-large_default/img.jpg;https://todomusica.com.ar/31456-large_default/img.jpg;https://todomusica.com.ar/31457-large_default/img.jpg;;SI;OFERTA
5574;SAMSON;GM1UPRO;"• Microfono + Interface de Audio |G-Track Pro | USB | De estudio | Condenser | Multipatrón | Diafragma grande doble de 1” | Entrada p/Instrumento x 1/4"" | Salida Auriculares | Conector USB";Microfonos;>10;277499.36;0.21;0;0.4;470083.911;0.3;0.3;https://todomusica.com.ar/17007-large_default/img.jpg, https://todomusica.com.ar/17008-large_default/img.jpg, https://todomusica.com.ar/17009-large_default/img.jpg;https://todomusica.com.ar/17007-large_default/img.jpg;https://todomusica.com.ar/17008-large_default/img.jpg;https://todomusica.com.ar/17009-large_default/img.jpg;;SI;OFERTA
5574;SAMSON;GOMIC;Micrófono de condensador USB portátil | Comp.c/ Mac y PC | Plug & Play | p/grabar música, podcasting  /softw de reconoc  de voz, iChat, VoIP y transm web |16 bits y 44,1 kHz | Card/Unid | Sal Auric;Microfonos;>10;128629.1;0.21;0;0.4;217897.695;0.3;0.3;https://todomusica.com.ar/22206-large_default/img.jpg, https://todomusica.com.ar/22207-large_default/img.jpg, https://todomusica.com.ar/22208-large_default/img.jpg, https://todomusica.com.ar/22209-large_default/img.jpg, https://todomusica.com.ar/22210-large_default/img.jpg;https://todomusica.com.ar/22206-large_default/img.jpg;https://todomusica.com.ar/22207-large_default/img.jpg;https://todomusica.com.ar/22208-large_default/img.jpg;https://todomusica.com.ar/22209-large_default/img.jpg;SI;OFERTA
5574;SAMSON;GOMICVID;"Microfono  y Cámara web  USB | Portatil | Condenser |  Vídeo Full HD a 1080p/30 fps | c/Clip  | transm en vivo, podcasting, videoconferencias-trabajo |Cardioide / Omni | Plug & Play 
";Microfonos;>10;266349;0.21;0;0.4;451195.206;0.3;0.3;https://todomusica.com.ar/28204-large_default/img.jpg, https://todomusica.com.ar/28205-large_default/img.jpg, https://todomusica.com.ar/28206-large_default/img.jpg, https://todomusica.com.ar/28207-large_default/img.jpg, https://todomusica.com.ar/28208-large_default/img.jpg, https://todomusica.com.ar/28210-large_default/img.jpg;https://todomusica.com.ar/28204-large_default/img.jpg;https://todomusica.com.ar/28205-large_default/img.jpg;https://todomusica.com.ar/28206-large_default/img.jpg;https://todomusica.com.ar/28207-large_default/img.jpg;SI;OFERTA
5574;SAMSON;IC10;Cable | Plug-Plug | 3.3 metros | Plug Metalico | Neutrik | Pack x2;Cables y Mangueras de Sonido;>10;39343.15;0.21;0;0.4;66647.296;0;0;https://todomusica.com.ar/4956-large_default/img.jpg;https://todomusica.com.ar/4956-large_default/img.jpg;;;;SI;
5574;SAMSON;IC20;Cable | Plug-Plug | 6.6 metros | Plug Metalico | Neutrik | Pack x2;Cables y Mangueras de Sonido;>10;49188.37;0.21;0;0.4;83325.101;0;0;https://todomusica.com.ar/4923-large_default/img.jpg;https://todomusica.com.ar/4923-large_default/img.jpg;;;;SI;
5574;SAMSON;LMU1;Sistema de Microfono USB|para noteboock MAC-PC| Corbatero LM8|Omni|c: BK|Salida p/Auriculares;Microfonos;>10;116322.9;0.21;0;0.4;197050.993;0.3;0.3;https://todomusica.com.ar/26414-large_default/img.jpg, https://todomusica.com.ar/26415-large_default/img.jpg, https://todomusica.com.ar/26416-large_default/img.jpg, https://todomusica.com.ar/26417-large_default/img.jpg;https://todomusica.com.ar/26414-large_default/img.jpg;https://todomusica.com.ar/26415-large_default/img.jpg;https://todomusica.com.ar/26416-large_default/img.jpg;https://todomusica.com.ar/26417-large_default/img.jpg;SI;OFERTA
5574;SAMSON;LM10BX;"Microfono | Corbatero Omnidieccional | Fr 20Hz – 20KHz | 3.0mm  Sensibilidad: -45dBV | SPL máximo: 130dB|multi adaptadores p/cualquier marca de inalámbrico|Estuche|c: Negro
";Microfonos;>10;177025.32;0.21;0;0.4;299880.895;0.3;0.3;https://todomusica.com.ar/28215-large_default/img.jpg, https://todomusica.com.ar/28216-large_default/img.jpg, https://todomusica.com.ar/28217-large_default/img.jpg;https://todomusica.com.ar/28215-large_default/img.jpg;https://todomusica.com.ar/28216-large_default/img.jpg;https://todomusica.com.ar/28217-large_default/img.jpg;;SI;OFERTA
5574;SAMSON;MC18 XLR;Cable | XLR-XLR | 6.6 metros | Fichas Metalicas |  (unidad);Cables y Mangueras de Sonido;>10;18122.27;0.21;0;0.4;30699.128;0;0;https://todomusica.com.ar/32307-large_default/img.jpg;https://todomusica.com.ar/32307-large_default/img.jpg;;;;SI;
5574;SAMSON;MC18XLR;Cable | XLR-XLR | 6.6 metros | Fichas Metalicas |  Pack x3;Cables y Mangueras de Sonido;>10;54092.12;0.21;0;0.4;91632.054;0;0;https://todomusica.com.ar/3443-large_default/img.jpg;https://todomusica.com.ar/3443-large_default/img.jpg;;;;SI;INGRESANDO|MAS_VENDIDO
5574;SAMSON;MC88HQ6-G;Sistema inalambrico | MODULO EXPANSION | Concert 88 | UHF Diversity | De Mano Q6 | Exclusivo para XP310w y XP312w | Canal G;Microfonos;>10;318291.01;0.21;0;0.4;539184.966;0;0;https://todomusica.com.ar/26428-large_default/img.jpg;https://todomusica.com.ar/26428-large_default/img.jpg;;;;SI;
5574;SAMSON;MC88HQ6-K;Sistema inalambrico | MODULO EXPANSION | Concert 88 | UHF Diversity | De Mano Q6 | Exclusivo para XP310w y XP312w | Canal K;Microfonos;>10;318291.01;0.21;0;0.4;539184.966;0;0;https://todomusica.com.ar/26429-large_default/img.jpg;https://todomusica.com.ar/26429-large_default/img.jpg;;;;SI;
5574;SAMSON;METEORITE;• Microfono | USB | Diafr 14mm | ideal p/Skype/FaceTime/Youtube/etc | Noise Cancell |20Hz-20kHz | Mac/Windows;Microfonos;>10;64314.53;0.21;0;0.4;108948.811;0.35;0.35;https://todomusica.com.ar/22212-large_default/img.jpg, https://todomusica.com.ar/22213-large_default/img.jpg, https://todomusica.com.ar/22214-large_default/img.jpg, https://todomusica.com.ar/22215-large_default/img.jpg;https://todomusica.com.ar/22212-large_default/img.jpg;https://todomusica.com.ar/22213-large_default/img.jpg;https://todomusica.com.ar/22214-large_default/img.jpg;https://todomusica.com.ar/22215-large_default/img.jpg;SI;OFERTA
5574;SAMSON;MTR;• Microfono | USB | Meteor | Vintage | c/Tripode incluido | 16bit-44.1/48Hz | sal p/Monitoreo;Microfonos;>10;93661.61;0.21;0;0.4;158662.763;0.35;0.35;https://todomusica.com.ar/3444-large_default/img.jpg, https://todomusica.com.ar/3445-large_default/img.jpg, https://todomusica.com.ar/3446-large_default/img.jpg;https://todomusica.com.ar/3444-large_default/img.jpg;https://todomusica.com.ar/3445-large_default/img.jpg;https://todomusica.com.ar/3446-large_default/img.jpg;;SI;OFERTA
5574;SAMSON;PERFORMER-R31S;Microfono | Cardioide | Neodimio | Interruptor encendido/apagado de audio| Incluye Cable XLR-Plug;Microfonos;>10;44322.34;0.21;0;0.4;75082.049;0;0;https://todomusica.com.ar/20860-large_default/img.jpg, https://todomusica.com.ar/20910-large_default/img.jpg, https://todomusica.com.ar/4788-large_default/img.jpg;https://todomusica.com.ar/20860-large_default/img.jpg;https://todomusica.com.ar/20910-large_default/img.jpg;https://todomusica.com.ar/4788-large_default/img.jpg;;SI;INGRESANDO|MAS_VENDIDO
5574;SAMSON;PREMIUM-R21S;Microfono | Dinamico | c/switch | c/cable XLR-Plug;Microfonos;>10;34363.97;0.21;0;0.4;58212.568;0;0;https://todomusica.com.ar/22172-large_default/img.jpg, https://todomusica.com.ar/22173-large_default/img.jpg, https://todomusica.com.ar/22174-large_default/img.jpg;https://todomusica.com.ar/22172-large_default/img.jpg;https://todomusica.com.ar/22173-large_default/img.jpg;https://todomusica.com.ar/22174-large_default/img.jpg;;SI;INGRESANDO|MAS_VENDIDO
5574;SAMSON;Q2U;Microfono | USB|Dinamico | Cardiode | USB+XLR simultaneo | vocal de estudio | Plug & Play | Salida de auriculares;Microfonos;>10;176874.43;0.21;0;0.4;299625.282;0.35;0.35;https://todomusica.com.ar/6724-large_default/img.jpg, https://todomusica.com.ar/6725-large_default/img.jpg, https://todomusica.com.ar/6726-large_default/img.jpg;https://todomusica.com.ar/6724-large_default/img.jpg;https://todomusica.com.ar/6725-large_default/img.jpg;https://todomusica.com.ar/6726-large_default/img.jpg;;SI;OFERTA|MAS_VENDIDO
5574;SAMSON;Q-4;Microfono | Dinamico | SuperCardioide | vocal y de instrumento;Microfonos;>10;59033.6;0.21;0;0.4;100002.918;0;0;https://todomusica.com.ar/22654-large_default/img.jpg, https://todomusica.com.ar/22655-large_default/img.jpg, https://todomusica.com.ar/22656-large_default/img.jpg;https://todomusica.com.ar/22654-large_default/img.jpg;https://todomusica.com.ar/22655-large_default/img.jpg;https://todomusica.com.ar/22656-large_default/img.jpg;;SI;INGRESANDO|MAS_VENDIDO
5574;SAMSON;Q-6;Microfono | Dinamico | SuperCardioide | Prof Met | c/corte|  c/cable XLR/XLR | pipeta.;Microfonos;>10;63937.35;0.21;0;0.4;108309.871;0;0;https://todomusica.com.ar/22185-large_default/img.jpg, https://todomusica.com.ar/22186-large_default/img.jpg;https://todomusica.com.ar/22185-large_default/img.jpg;https://todomusica.com.ar/22186-large_default/img.jpg;;;SI;INGRESANDO|MAS_VENDIDO
5574;SAMSON;Q-6CL3P;Microfono | Dinamico | vocal y para instrumentos | Cardioide |Pack x3 | Estuche incluido;Microfonos;>10;149979.27;0.21;0;0.4;254064.886;0;0;https://todomusica.com.ar/13674-large_default/img.jpg, https://todomusica.com.ar/26277-large_default/img.jpg;https://todomusica.com.ar/13674-large_default/img.jpg;https://todomusica.com.ar/26277-large_default/img.jpg;;;SI;INGRESANDO
5574;SAMSON;Q-7;Microfono | Dinamico | vocal de estudio | supercardiode;Microfonos;>10;83590.05;0.21;0;0.4;141601.545;0;0;https://todomusica.com.ar/22187-large_default/img.jpg, https://todomusica.com.ar/22189-large_default/img.jpg, https://todomusica.com.ar/28234-large_default/img.jpg;https://todomusica.com.ar/22187-large_default/img.jpg;https://todomusica.com.ar/22189-large_default/img.jpg;https://todomusica.com.ar/28234-large_default/img.jpg;;SI;INGRESANDO|MAS_VENDIDO
5574;SAMSON;Q9U;• Microfono | USB|Dinamico | Cardioide | XLR + USB-C Simultaneos | Audio Digital 24bit - 96KHz | Radio/TV/Streaming | 50Hz-20kHz | Atenuacion de frec graves | Mute |Salida de auric |  Montaje incluido;Microfonos;>10;396965.99;0.21;0;0.4;672460.392;0.3;0.3;https://todomusica.com.ar/20190-large_default/img.jpg;https://todomusica.com.ar/20190-large_default/img.jpg;;;;SI;OFERTA
5574;SAMSON;R21;Microfono | Dinamico | estuche plastico | Pack x3;Microfonos;>10;103242.76;0.21;0;0.4;174893.231;0;0;https://todomusica.com.ar/23978-large_default/img.jpg, https://todomusica.com.ar/23979-large_default/img.jpg;https://todomusica.com.ar/23978-large_default/img.jpg;https://todomusica.com.ar/23979-large_default/img.jpg;;;SI;INGRESANDO|MAS_VENDIDO
5574;SAMSON;R21S;Microfono | Dinamico | con switch | estuche plastico | (Pack x 3);Microfonos;>10;105732.37;0.21;0;0.4;179110.637;0;0;https://todomusica.com.ar/22190-large_default/img.jpg, https://todomusica.com.ar/22191-large_default/img.jpg, https://todomusica.com.ar/22201-large_default/img.jpg;https://todomusica.com.ar/22190-large_default/img.jpg;https://todomusica.com.ar/22191-large_default/img.jpg;https://todomusica.com.ar/22201-large_default/img.jpg;;SI;MAS_VENDIDO
5574;SAMSON;SAT;Microfono | USB | Satellite | Condenser | Multipatron | 24bit-96kHz | sal p/Monitoreo | Mute | Compat. Iphone-Ipad;Microfonos;>10;279023.31;0.21;0;0.4;472665.482;0.4;0.4;https://todomusica.com.ar/22275-large_default/img.jpg, https://todomusica.com.ar/22276-large_default/img.jpg, https://todomusica.com.ar/22277-large_default/img.jpg, https://todomusica.com.ar/22278-large_default/img.jpg, https://todomusica.com.ar/22279-large_default/img.jpg, https://todomusica.com.ar/22280-large_default/img.jpg;https://todomusica.com.ar/22275-large_default/img.jpg;https://todomusica.com.ar/22276-large_default/img.jpg;https://todomusica.com.ar/22277-large_default/img.jpg;https://todomusica.com.ar/22278-large_default/img.jpg;SI;OFERTA
5574;SAMSON;SE50B;Microfono | Condenser |  Diadema (vincha) | Miniatura | omni | p/Body Pack | Shure/AKG/Samson/Sennh | A.Tech | C:BK;Microfonos;<10;286664.34;0.21;0;0.4;485609.397;0;0;https://todomusica.com.ar/22261-large_default/img.jpg, https://todomusica.com.ar/22262-large_default/img.jpg;https://todomusica.com.ar/22261-large_default/img.jpg;https://todomusica.com.ar/22262-large_default/img.jpg;;;SI;
5574;SAMSON;SR350;Auricular de Estudio | Cerrado | Dr 35mm | FR 20Hz - 20kHz | ideal multimedia/game | diadema ajustable |;"Monitores de Oido; Auriculares";>10;29874.56;0.21;0;0.4;50607.5;0;0;https://todomusica.com.ar/13355-large_default/img.jpg, https://todomusica.com.ar/13356-large_default/img.jpg, https://todomusica.com.ar/13357-large_default/img.jpg;https://todomusica.com.ar/13355-large_default/img.jpg;https://todomusica.com.ar/13356-large_default/img.jpg;https://todomusica.com.ar/13357-large_default/img.jpg;;SI;MAS_VENDIDO
5574;SAMSON;SR450;"Auricular de Estudio | On-Ear | Dr 40mm | FR 20Hz - 20kHz | Acolchado de cuero proteico | Adaptador de 1/4 ""incluido";"Monitores de Oido; Auriculares";>10;46115.9;0.21;0;0.4;78120.335;0;0;https://todomusica.com.ar/21430-large_default/img.jpg, https://todomusica.com.ar/21431-large_default/img.jpg, https://todomusica.com.ar/21432-large_default/img.jpg, https://todomusica.com.ar/21433-large_default/img.jpg;https://todomusica.com.ar/21430-large_default/img.jpg;https://todomusica.com.ar/21431-large_default/img.jpg;https://todomusica.com.ar/21432-large_default/img.jpg;https://todomusica.com.ar/21433-large_default/img.jpg;SI;
5574;SAMSON;SR550;"Auricular de Estudio | Over-Hear | Dr 40mm | FR 20Hz - 20kHz | Premiun | Refuerzo de graves | Acolchado de cuero proteico | Adaptador de 1/4 ""incluido";"Monitores de Oido; Auriculares";>10;55339.08;0.21;0;0.4;93744.399;0.1;0.1;https://todomusica.com.ar/20237-large_default/img.jpg, https://todomusica.com.ar/20238-large_default/img.jpg, https://todomusica.com.ar/20239-large_default/img.jpg;https://todomusica.com.ar/20237-large_default/img.jpg;https://todomusica.com.ar/20238-large_default/img.jpg;https://todomusica.com.ar/20239-large_default/img.jpg;;SI;OFERTA|MAS_VENDIDO
5574;SAMSON;SR850;Auricular de Estudio | Semi-Abierto | Dr 50mm | FR 10Hz - 30kHz | 32Ohms | Pack x2 | Color: Black |;"Monitores de Oido; Auriculares";>10;117991.76;0.21;0;0.4;199878.037;0.1;0.1;https://todomusica.com.ar/19744-large_default/img.jpg, https://todomusica.com.ar/19745-large_default/img.jpg, https://todomusica.com.ar/19746-large_default/img.jpg, https://todomusica.com.ar/19747-large_default/img.jpg;https://todomusica.com.ar/19744-large_default/img.jpg;https://todomusica.com.ar/19745-large_default/img.jpg;https://todomusica.com.ar/19746-large_default/img.jpg;https://todomusica.com.ar/19747-large_default/img.jpg;SI;INGRESANDO|OFERTA|MAS_VENDIDO
5574;SAMSON;SR880;"Auricular de Estudio | Cerrado | Dr 50mm | FR 20Hz - 20 kHz | 32 ohms | Adaptador de 1/4 ""incluido";"Monitores de Oido; Auriculares";>10;135041.69;0.21;0;0.4;228760.628;0.1;0.1;https://todomusica.com.ar/21445-large_default/img.jpg, https://todomusica.com.ar/21446-large_default/img.jpg, https://todomusica.com.ar/21447-large_default/img.jpg;https://todomusica.com.ar/21445-large_default/img.jpg;https://todomusica.com.ar/21446-large_default/img.jpg;https://todomusica.com.ar/21447-large_default/img.jpg;;SI;INGRESANDO|OFERTA
5574;SAMSON;SR950;Auricular de Estudio | Over-Hear | Dr 50mm | FR 10Hz-25kHz | 32ohms | Plano | Color: Black;"Monitores de Oido; Auriculares";>10;90983.38;0.21;0;0.4;154125.843;0.1;0.1;https://todomusica.com.ar/21434-large_default/img.jpg, https://todomusica.com.ar/21435-large_default/img.jpg, https://todomusica.com.ar/21436-large_default/img.jpg;https://todomusica.com.ar/21434-large_default/img.jpg;https://todomusica.com.ar/21435-large_default/img.jpg;https://todomusica.com.ar/21436-large_default/img.jpg;;SI;INGRESANDO|OFERTA
5574;SAMSON;SR990;"Auricular de Estudio | Cerrado | Dr 50mm | FR 20Hz - 20 kHz | 32 ohms | Adaptador de 1/4 ""incluido | Incluye almohadillas";"Monitores de Oido; Auriculares";>10;180043.01;0.21;0;0.4;304992.854;0.1;0.1;https://todomusica.com.ar/21453-large_default/img.jpg, https://todomusica.com.ar/21454-large_default/img.jpg, https://todomusica.com.ar/21455-large_default/img.jpg;https://todomusica.com.ar/21453-large_default/img.jpg;https://todomusica.com.ar/21454-large_default/img.jpg;https://todomusica.com.ar/21455-large_default/img.jpg;;SI;INGRESANDO|OFERTA
5574;SAMSON;SWSYSLME;Receptor Inalambrico | AIRLINE SYNTH | UHF | 1/2URack | Multifrec | Scaneo Autom;Microfonos;>10;195471.07;0.21;0;0.4;331127.995;0;0;https://todomusica.com.ar/21362-large_default/img.jpg, https://todomusica.com.ar/21363-large_default/img.jpg;https://todomusica.com.ar/21362-large_default/img.jpg;https://todomusica.com.ar/21363-large_default/img.jpg;;;SI;
